"filename", "language", "JavaScript", "PHP", "SQL", "XML", "SCSS", "JSON", "CSS", "Markdown", "YAML", "comment", "blank", "total"
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\css\style.css", "CSS", 0, 0, 0, 0, 0, 0, 4569, 0, 0, 873, 814, 6256
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\css\theme-default.css", "CSS", 0, 0, 0, 0, 0, 0, 258, 0, 0, 55, 47, 360
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\css\themify-icons.css", "CSS", 0, 0, 0, 0, 0, 0, 1076, 0, 0, 2, 4, 1082
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\fonts\Flaticon.svg", "XML", 0, 0, 0, 65, 0, 0, 0, 0, 0, 3, 2, 70
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\fonts\fa-brands-400.svg", "XML", 0, 0, 0, 1004, 0, 0, 0, 0, 0, 4, 1, 1009
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\fonts\fa-regular-400.svg", "XML", 0, 0, 0, 362, 0, 0, 0, 0, 0, 4, 1, 367
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\fonts\fa-solid-900.svg", "XML", 0, 0, 0, 1463, 0, 0, 0, 0, 0, 4, 1, 1468
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\fonts\flaticon.css", "CSS", 0, 0, 0, 0, 0, 0, 27, 0, 0, 4, 4, 35
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\fonts\fontawesome-webfont.svg", "XML", 0, 0, 0, 2671, 0, 0, 0, 0, 0, 0, 1, 2672
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\fonts\gijgo-material.svg", "XML", 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 91
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\fonts\themify.svg", "XML", 0, 0, 0, 362, 0, 0, 0, 0, 0, 0, 0, 362
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\ajax-form.js", "JavaScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 11, 10, 49
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\bootstrap.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\contact.js", "JavaScript", 79, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 85
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\gijgo.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\imagesloaded.pkgd.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 7
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\isotope.pkgd.min.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 12
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\jquery.ajaxchimp.min.js", "JavaScript", 106, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 120
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\jquery.counterup.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 8
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\jquery.form.js", "JavaScript", 822, 0, 0, 0, 0, 0, 0, 0, 0, 238, 115, 1175
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\jquery.magnific-popup.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\jquery.scrollUp.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 7
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\jquery.slicknav.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\jquery.validate.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\mail-script.js", "JavaScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 31
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\main.js", "JavaScript", 286, 0, 0, 0, 0, 0, 0, 0, 0, 38, 37, 361
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\nice-select.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\owl.carousel.min.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 7
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\plugins.js", "JavaScript", 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 25
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\popper.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 6
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\scrollIt.js", "JavaScript", 67, 0, 0, 0, 0, 0, 0, 0, 0, 45, 18, 130
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\vendor\jquery-1.12.4.min.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\vendor\modernizr-3.5.0.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 3
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\waypoints.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 8
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\js\wow.min.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_about.scss", "SCSS", 0, 0, 0, 0, 186, 0, 0, 0, 0, 0, 3, 189
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_blog.scss", "SCSS", 0, 0, 0, 0, 1034, 0, 0, 0, 0, 187, 280, 1501
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_blog_part.scss", "SCSS", 0, 0, 0, 0, 169, 0, 0, 0, 0, 1, 6, 176
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_bradcam.scss", "SCSS", 0, 0, 0, 0, 162, 0, 0, 0, 0, 6, 2, 170
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_btn.scss", "SCSS", 0, 0, 0, 0, 168, 0, 0, 0, 0, 5, 2, 175
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_contact.scss", "SCSS", 0, 0, 0, 0, 121, 0, 0, 0, 0, 9, 24, 154
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_department.scss", "SCSS", 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 56
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_elements.scss", "SCSS", 0, 0, 0, 0, 1054, 0, 0, 0, 0, 1, 46, 1101
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_emergency_contact.scss", "SCSS", 0, 0, 0, 0, 40, 0, 0, 0, 0, 1, 0, 41
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_experts.scss", "SCSS", 0, 0, 0, 0, 106, 0, 0, 0, 0, 4, 0, 110
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_extend.scss", "SCSS", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_footer.scss", "SCSS", 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 4, 171
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_header.scss", "SCSS", 0, 0, 0, 0, 257, 0, 0, 0, 0, 29, 4, 290
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_mixins.scss", "SCSS", 0, 0, 0, 0, 109, 0, 0, 0, 0, 12, 13, 134
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_offers.scss", "SCSS", 0, 0, 0, 0, 389, 0, 0, 0, 0, 9, 9, 407
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_responsive.scss", "SCSS", 0, 0, 0, 0, 5, 0, 0, 0, 0, 5, 6, 16
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_section_title.scss", "SCSS", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 1, 53
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_service.scss", "SCSS", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 1, 43
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_slick-nav.scss", "SCSS", 0, 0, 0, 0, 99, 0, 0, 0, 0, 2, 4, 105
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_slider.scss", "SCSS", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 54
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_tesmonial.scss", "SCSS", 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 63
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\_varriable.scss", "SCSS", 0, 0, 0, 0, 35, 0, 0, 0, 0, 3, 9, 47
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\style.scss", "SCSS", 0, 0, 0, 0, 23, 0, 0, 0, 0, 10, 22, 55
"c:\Users\kukohfr\Desktop\webdesa\public\assetz\scss\theme-default.scss", "SCSS", 0, 0, 0, 0, 263, 0, 0, 0, 0, 32, 20, 315
"c:\Users\kukohfr\Desktop\webdesa\public\index.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 0, 39, 12, 61
"c:\Users\kukohfr\Desktop\webdesa\public\web.config", "XML", 0, 0, 0, 23, 0, 0, 0, 0, 0, 5, 1, 29
"c:\Users\kukohfr\Desktop\webdesa\resources\js\app.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\kukohfr\Desktop\webdesa\resources\js\bootstrap.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 29
"c:\Users\kukohfr\Desktop\webdesa\resources\lang\en\auth.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 10, 5, 20
"c:\Users\kukohfr\Desktop\webdesa\resources\lang\en\pagination.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 10, 5, 20
"c:\Users\kukohfr\Desktop\webdesa\resources\lang\en\passwords.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 0, 10, 5, 23
"c:\Users\kukohfr\Desktop\webdesa\resources\lang\en\validation.php", "PHP", 0, 113, 0, 0, 0, 0, 0, 0, 0, 30, 9, 152
"c:\Users\kukohfr\Desktop\webdesa\resources\sass\app.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\auth\index.blade.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\auth\management.blade.php", "PHP", 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 155, 277
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\berita\comen.blade.php", "PHP", 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 18, 99
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\berita\index.blade.php", "PHP", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 95, 256
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\danadesa\index.blade.php", "PHP", 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 6, 54
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\dashboard\index.blade.php", "PHP", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 3, 46
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\galery\index.blade.php", "PHP", 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 88, 240
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\grafik\index.blade.php", "PHP", 0, 158, 0, 0, 0, 0, 0, 0, 0, 0, 113, 271
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\pemasukan\index.blade.php", "PHP", 0, 247, 0, 0, 0, 0, 0, 0, 0, 0, 127, 374
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\pemasukan\pemasukan_pdf.blade.php", "PHP", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 2, 44
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\penduduk\index.blade.php", "PHP", 0, 279, 0, 0, 0, 0, 0, 0, 0, 0, 144, 423
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\pengeluaran\index.blade.php", "PHP", 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 132, 380
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\pengeluaran\keungan.blade.php", "PHP", 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 14, 112
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\pengeluaran\pengeluaran_pdf.blade.php", "PHP", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 2, 44
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\potensi\index.blade.php", "PHP", 0, 176, 0, 0, 0, 0, 0, 0, 0, 1, 74, 251
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\quetes\index.blade.php", "PHP", 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 69, 226
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\slider\index.blade.php", "PHP", 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 74, 260
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\structur\index.blade.php", "PHP", 0, 197, 0, 0, 0, 0, 0, 0, 0, 0, 75, 272
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\user\index.blade.php", "PHP", 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 111, 261
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\user\setings.blade.php", "PHP", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 19, 84
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\web\index.blade.php", "PHP", 0, 207, 0, 0, 0, 0, 0, 0, 0, 0, 82, 289
"c:\Users\kukohfr\Desktop\webdesa\resources\views\admin\web\sejarah.blade.php", "PHP", 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 81, 207
"c:\Users\kukohfr\Desktop\webdesa\resources\views\layouts\master.blade.php", "PHP", 0, 335, 0, 0, 0, 0, 0, 0, 0, 0, 122, 457
"c:\Users\kukohfr\Desktop\webdesa\resources\views\layouts\ui.blade.php", "PHP", 0, 255, 0, 0, 0, 0, 0, 0, 0, 0, 20, 275
"c:\Users\kukohfr\Desktop\webdesa\resources\views\productAjax.blade.php", "PHP", 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 170, 304
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\berita\detail.blade.php", "PHP", 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 18, 201
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\berita\index.blade.php", "PHP", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 18, 163
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\coba.blade.php", "PHP", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\galery\index.blade.php", "PHP", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 6, 45
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\grafik\agama.blade.php", "PHP", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 6, 96
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\grafik\jenisklamin.blade.php", "PHP", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 6, 96
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\grafik\pekerjaan.blade.php", "PHP", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 6, 96
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\grafik\pendidikan.blade.php", "PHP", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 6, 96
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\home.blade.php", "PHP", 0, 187, 0, 0, 0, 0, 0, 0, 0, 0, 15, 202
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\potensi\detail.blade.php", "PHP", 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 17, 140
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\potensi\index.blade.php", "PHP", 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 9, 94
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\sejarah\index.blade.php", "PHP", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 4, 40
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\sejarah\visi.blade.php", "PHP", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 4, 48
"c:\Users\kukohfr\Desktop\webdesa\resources\views\ui\struktur\index.blade.php", "PHP", 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 12, 82
"c:\Users\kukohfr\Desktop\webdesa\resources\views\welcome.blade.php", "PHP", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 17, 82
"c:\Users\kukohfr\Desktop\webdesa\routes\api.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 10, 4, 19
"c:\Users\kukohfr\Desktop\webdesa\routes\channels.php", "PHP", 0, 4, 0, 0, 0, 0, 0, 0, 0, 10, 3, 17
"c:\Users\kukohfr\Desktop\webdesa\routes\console.php", "PHP", 0, 5, 0, 0, 0, 0, 0, 0, 0, 10, 4, 19
"c:\Users\kukohfr\Desktop\webdesa\routes\web.php", "PHP", 0, 51, 0, 0, 0, 0, 0, 0, 0, 23, 27, 101
"c:\Users\kukohfr\Desktop\webdesa\server.php", "PHP", 0, 8, 0, 0, 0, 0, 0, 0, 0, 9, 5, 22
"c:\Users\kukohfr\Desktop\webdesa\tests\CreatesApplication.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 0, 5, 6, 23
"c:\Users\kukohfr\Desktop\webdesa\tests\Feature\ExampleTest.php", "PHP", 0, 12, 0, 0, 0, 0, 0, 0, 0, 5, 5, 22
"c:\Users\kukohfr\Desktop\webdesa\tests\TestCase.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 11
"c:\Users\kukohfr\Desktop\webdesa\tests\Unit\ExampleTest.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 0, 5, 4, 19
"c:\Users\kukohfr\Desktop\webdesa\vendor\spatie\ignition\resources\compiled\ignition.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 3
"c:\Users\kukohfr\Desktop\webdesa\vendor\spatie\ignition\resources\compiled\ignition.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\kukohfr\Desktop\webdesa\webdeasa(1).sql", "SQL", 0, 0, 356, 0, 0, 0, 0, 0, 0, 249, 132, 737
"c:\Users\kukohfr\Desktop\webdesa\webdeasa.sql", "SQL", 0, 0, 358, 0, 0, 0, 0, 0, 0, 252, 134, 744
"c:\Users\kukohfr\Desktop\webdesa\webpack.mix.js", "JavaScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 16
"Total", "-", 20273, 8053, 714, 29204, 4665, 9189, 49727, 59, 13, 8974, 21133, 152004